2018-09-08 15:35:29,755: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:29,790: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:29,799: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:29,811: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:29,821: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:32,765: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:32,784: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:32,794: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:32,827: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:32,834: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:32,843: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:32,849: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:35,805: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:35,824: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:35,840: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:35,878: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:35,884: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:35,892: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:35,899: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:38,853: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:38,871: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:38,888: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:38,927: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:38,936: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:38,948: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:38,958: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:41,905: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:41,913: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:41,919: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:41,943: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:41,950: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:41,961: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:41,967: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:44,925: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:44,936: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:44,942: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:44,969: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:44,977: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:44,989: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:44,996: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:47,949: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:47,968: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:47,984: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:48,025: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:48,032: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:48,040: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:48,047: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:50,997: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:51,008: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:51,017: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:51,052: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:51,059: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:51,067: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:51,075: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:54,026: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:54,046: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:54,064: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:54,109: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:54,118: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:54,131: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
